clean_text,final_label,source_langue,pays
hassa bli had sowar andha aalaqa bil oghnya jdida lmohim rak aarf bli rak top fjmia halatak maallem,positive,latin,maroc
daba law nado qbayl andkom baghin stiqlal b ay haq ndakhlo hna,negative,latin,maroc
surtout hanan kan aajbha lkhal o tatdkhk,positive,latin,maroc
hh a sktii ya dik lhbila rah twhchthaa sktina halaar mathrmihaach twhchtha khlihom ychufo zen,positive,latin,maroc
wach aaqel ala lamtayfa ba hajjoub bravo,negative,latin,maroc
ilaa qaalet ibtissam klmaa aayb f dik ldal tqdaf fcharafha okhadra maskha ana nssahebmn daa ibtissam,negative,latin,maroc
qtarhtha alihom dik mara f groupe oktar mn whd raheb b fikra wakha gher mablagh sghir,positive,latin,maroc
non lkybrhik hwa mok bak lkhot dyalk am mtbaq rhir nas btaa mslah bass,negative,latin,maroc
nabghiwhom ykouno maa baad mani yrajaou akhir simana maytfarqouch hna kadalik hta haja matfaraqna ok hbiba dyali,positive,latin,maroc
li choweh souret hanane howa lfans dyal ihab w souhayla hta sahafa bdat kathdar aliha golo kayena monafassa istaamlo fiha tachwih,negative,latin,maroc
el amoura dyalilhbiba dqalbi collo tout entier,positive,latin,maroc
hh lmosamiha ana wlah fnayti haja mli fhamti o ana brasi mafhamt olah hh,positive,latin,maroc
slam hanan maak nawal min nador khadmi mazyan hna maak akhir aafak hadri maghribia salmi aa souhayla ihab rafyal,positive,latin,maroc
kanhes bskhoni talaa mn sbaaiiasslan taybin b javel mamwelfach nghssel maaen daba brkt mn stage idi hessassin bezaf,negative,latin,maroc
bsah ana lachiya blokaw li account obqaw aliya b codes déploka hta bghit nskhaf,negative,latin,maroc
youssi man nador mabrok aliik hanona souka charafto lmaghrib obatawfik lgaa tolab oghani liya nti o,positive,latin,maroc
llahualem mnsaab ghir ykono baqi kayhedro beada wlehla fin ytabao badiathom,neutral,latin,maroc
wa siri choufi akhbar dyal am o injazat dyal lallak tlahi salat saatek kin ghir ihab had laam,negative,latin,maroc
salam ana wafae man fes aandi sout zwin falinchad dini momkin taawnoni otqadmo lya forsa,neutral,latin,maroc
kanchouf nass dayrin hashtag dyal lmazot wnaassyin lmachakil lkbira waa lmssaoul lmeghribi wa jmaou douk lhemmaq lli gha talfin hna fcasa aad choufou dak tkhrbiq lakhor,negative,latin,maroc
aatarif anan chi tiskatyin mchehurin ktar mnn batman o rachid o o andhum fans o retweets dik chi fchkeel,positive,latin,maroc
papapapa choufha boudrika va faire signer raja,positive,latin,maroc
oui anis ataraf lyoum fi radio aqbal nfarho b lmabaqich,positive,latin,maroc
koulchi labas f oujda outnia fi franca,neutral,latin,maroc
hh awilii ana rahh bazaff saadatkomm,positive,latin,maroc
mabkach film wla feuilleton aw parts w mazaal,neutral,latin,maroc
lovely picturedima mnawar saado si cherabi fnan zwin o créatif,positive,latin,maroc
ay haja tji maakom wkhosousan ila kan fiha harf lqaf,negative,latin,maroc
nthada jazaeriyin nafsshom ijiw aandna omaynbahroch b jamal lmaghreb ohta nass hna kanqadro diif nass karam,positive,latin,maroc
lqitini kanqol achkatba ana baqa naqal jatni taalimat mn face,positive,latin,maroc
hh siri hssan ghir sdaa hta chwiya orajaii hh,positive,latin,maroc
makandirsh maquillage mni dkhelt youtube bach nataalem oh oh twadert tleft saraha,neutral,latin,maroc
nn maghribiya hit likikteb fiha sahafi maghribi aaych bin paris o casa cheft dik nhar tweeter dyalo onsit alih,neutral,latin,maroc
hxouma alik knt bikhiir hh off tfou kheliha hta hiya testahel wllh hta jatni lbekya hh khra hada aawtani lah yatih mousiba,negative,latin,maroc
ewa vois donc khassenach nediweha f nass ach tay qoulou,neutral,latin,maroc
ghir ntoma atriikt chmakriia chkoon daha fjadkoom hiya aarfakom chaala fikom laafya mn jihtha,negative,latin,maroc
mohim bnsbaa nas li tzwjoo ftwitter aanswrlikom fabor,positive,latin,maroc
plz fati hawli tsefté hwayj lhanane maa soukaina lfinal kolchi rayjib hwayj jdad brina hanan hiya tban,positive,latin,maroc
olahaqach howa lwahedna ala mhabto howa o nouna o khala haja smittha lmabaqesh twqaf fwjah laadian,negative,latin,maroc
hna chefnahch w ntoma walakin wakha hakak tbeatou saaudia,neutral,latin,maroc
msaa lkhir momkin motabaa hna aafak,neutral,latin,maroc
safii th ylh neasso wahd swiiaa,positive,latin,maroc
habsi mosalsal laichq lmamnoa o rakzi fl eval rah fqastina khalik maa ihab o aniss alouch,negative,latin,maroc
chuf a chrif sndala li endy bhlha lfkhad shuf lik fkhad maya dbaich,negative,latin,maroc
ghir fi dar w chwiya dyal khdma,neutral,latin,maroc
wkon makanch aawtani différend lwydad o lpére jigo kan aytlaab derby bin rac o olympique casa o lwydad hadi sabqa lcar,neutral,latin,maroc
lbwajda aalamm fkhbark shablhoum rassom f turquie alchabiba dyalhoum bghat intikhabat mobakira qalk,neutral,latin,maroc
akhoya rah maeadich,neutral,latin,maroc
nn ana yalah chtha f snapchat dyal choumicha,neutral,latin,maroc
hh aghba soaal f tarikh bacharya akid hiya ghtbqa tgls maa mortada hit mli mcha o hiya kadakro,negative,latin,maroc
ana maghadich nsawlakk ms ghadi nqolikk kanhmaqq alikk ntmana lik kol tawfiqq yarabb,positive,latin,maroc
zin alah ykahlik khalina fhanan oulmsabaqa daba safi madahkouch na mzyanin maa gaa nas rah darni rasi,positive,latin,maroc
ila rebha jomhorha li rebehha ra mois ohna nssawtouu sedi mawdoua pllz,negative,latin,maroc
derimaghribi neali chitan ana maùtafqach maah ftariqt naqdo libtissam rah maghribii,negative,latin,maroc
justement fakertini lhawli dialek wach nbiao,neutral,latin,maroc
maghribi mcharek f o makrahnach tachjiak lih,positive,latin,maroc
souhaite longue vie sidna mohamed lah berk fi amaro o i taouel lina fi aamro allah el watan el malik,positive,latin,maroc
golo hawa sf sf qlbi ra fqad tiqa w ila gelt lik knbghik ghire hanan tebweeqa,neutral,latin,maroc
ana bqa fiya lhal hit hiya mahazahch w lkwanb dyalna ghadin ytstaw aliha,negative,latin,maroc
ana khayfa tbqaw damoha flkhr tsdmo mli tdii laqab,negative,latin,maroc
soufian plz momkin lien dyal liqaa abdsalam mazal machefto,neutral,latin,maroc
tana mtafqa maak ana brassi knt knqol lach had mawazin,neutral,latin,maroc
hanaa akhtii makayn ghir chqaa hh dkhalt sbah instegram ocheft radio,positive,latin,maroc
tebla tqiila w kayn virajate,neutral,latin,maroc
nhar tani f lboulvard,neutral,latin,maroc
hh ah ya rebi ala nhar hada min khrjat hadi finiya,neutral,latin,maroc
bant lya smiyt lwydad jit ngoul likom dima wydad hh allah iaawn,positive,latin,maroc
hh fach hmd ha hna kanhssbo ayamna,negative,latin,maroc
chi haja tjih ghi howa fhad denia kamla,neutral,latin,maroc
chti dakchi kaml lidrto waar illa aarianat,negative,latin,maroc
kono tehchemo rah tanetoma maji neharkom odekoro amwatakom blekhayer gheda yawm leqiyama ghathasebo ala had klam,negative,latin,maroc
hbiba nchallah soltana rajaa bqouwarah hna f marrakech sahranin kansouwtou lbentna li mcherfana w rafaa rassna,positive,latin,maroc
bay bayn hsan lik siri sli o ghadi lbasar hsan lik,negative,latin,maroc
hasounti labass alik soukainaboukries,positive,latin,maroc
twitter mnewer wana tngool alach marhba marhba soultana dialna alf marhba,positive,latin,maroc
lfaqsa welah o hiya taawd o tqol fiha hh,negative,latin,maroc
siri ntia diri wahad haja waakdi siri lyoutube waawdi samai liqaa dyalha f radio o thanay w chahdat biba tahya,neutral,latin,maroc
makanhtajoch stiftaa kolchi bayn nas dyal khdrawiyin khalijiyin mabaqich fihom ayalat kbar waailat wrjal rakom chfto kolchi,neutral,latin,maroc
raais gal lk kayn lqlawi naam asidi,negative,latin,maroc
ra ihab li khaso idir had lhadchi howa li khrj ama hia baqa makhrjat machaft walo howa li chaf rasso aliha,neutral,latin,maroc
cc chajao hanon oihab ogolo lihom rah charfto lmghrib,positive,latin,maroc
wayehh nari ana awal mara kansmaa hadak lklam lkhayb hna bazz lihom kifach ghadi iqadro inaasso ms lhmd kayna bloque,negative,latin,maroc
achmen habha kane ghadi intaher badalto tawzia w kolchi li fih do dal lobnani maghribi appars ca zabaltoha,negative,latin,maroc
wili nabila hh haydi mention dyalhom mn hna,negative,latin,maroc
matbqawch tseftolia tswert dik lbtta wtgululia chi dfiaa ra ghandfa hbk mn chi jbl,negative,latin,maroc
ajmal min had zin rifi nadorii maghribi impossible ikonn laze lik a hanann hanontii imara irifiyenn akimm,positive,latin,maroc
tala maalabalich b wlad lqhab hh,negative,latin,maroc
hatim aafak aawni rah kanaaraf nrni mzyan waandi arani jdad wbari liy liaawni aafak hatim hadi nimiro dyali tkhqhhhkhayoub bliz,neutral,latin,maroc
masaqochk waqila nta li fi tamhidi lawal wla tani w qila creche ila makhaft nakhdab bayna fik ghir gol lhaq sarak f bir hh,negative,latin,maroc
wllah manaraf walakin hiya baqa katmatal wla salat waqila,neutral,latin,maroc
laaz a wald bladi zidhom hchamt ngolihom lmatal lmaghribi dyalna ach taygol,positive,latin,maroc
allaah aala zahrii ya barbiie mtaaii rah akellekk akellek najwaa bhibeek ktiir,positive,latin,maroc
salam achaf ana jdida maakom ila kan momkin bagha ntaalam bazaff aajbouni lwasafat ntaak lah ijazik balkhir,positive,latin,maroc
nari moroccan deezers playlist are a whole mood trt fach chft dik nkhml blmousiqa bts ah w dirou bhalla machftouch blli kansma lpodcast jouha,positive,latin,maroc
howa li khtaraa twitter,neutral,latin,maroc
diri code postal dyal mdintek,neutral,latin,maroc
ila amam lets go marina agadir,neutral,latin,maroc
tssawro dak nass lihajro hissabat dyalhom chi mn chhar xhi chi atssawro irejaokamliin o talo alina hh knhlm bezf,positive,latin,maroc
machi anaa homa ligalo f tag wehda bayna mn fans rayane ola aenza,neutral,latin,maroc
maalich f retweet nhat hashtag marra tanya,neutral,latin,maroc
wakha fl mnam inshallah hh,positive,latin,maroc
chhal fiha hadi cigarettes,neutral,latin,maroc
khasna nkono ghir hna,negative,latin,maroc
siri a ghita ana bghit lik jenna o yarebi nfrhouha o tbki blfrha nhar jmaa,positive,latin,maroc
ala homa sali ala sayidena mohamed wa alih wa sahbih,positive,latin,maroc
ila kenti fans li hanane amli sourtha f lprofile,neutral,latin,maroc
makayn chi kalb gadak ya lkalba w bezaff alik plzz fin wssal talab id hanane tant griss chamkar bach nwajdo lkhtana,negative,latin,maroc
dkhol categories we khtar singer ghadi ytelaolek chkoun lewel we chkoun tani,neutral,latin,maroc
hbiba rak nawarti danya kolha nsabah alik nmasi alik mwaah,positive,latin,maroc
ana cheftha qaloha f instegram qbiila,neutral,latin,maroc
ila rebawkch walidik ana jit ila bghiti chi hamla dyal bloque men fans idiroha lmok ana wajda ndirha trebay chwia,negative,latin,maroc
hchoma alik nta baghi liya lforiyan o ila rditih lakhtek ndih ach ban lik,negative,latin,maroc
hh nari qtaltini fakartini bih maskin moul kant khdam,positive,latin,maroc
khti had samar li man sbah w hya tnbah f taq mn fanz hanane bghit nsefat liha msg bnt lhrab lqitha blokatni,negative,latin,maroc
merci habibti ya rab ihan aalaya o yaamli li follow bas hata law aaml bhabo,positive,latin,maroc
aak a saad jib maak walah rah fannan,positive,latin,maroc
chi wahed nthedah iqoul lya haja wehda khayba f lay,negative,latin,maroc
sabaah lkhiir li ajmal,positive,latin,maroc
li kissawat khasso emails yeji aendi privé li makisawatch ysawat qbel maykhroj clip rakom naassin,neutral,latin,maroc
lah yglb chi shorty maandna mandir dirou bih yji shorty ymshi shorty mamat ibtissam toaawad,neutral,latin,maroc
had chi likandir mn bareh ana daba hit makayn likiaawen ghir wahed bent,negative,latin,maroc
mabrok alik liaanaki tahlti nihaaiyate hna frhanine bzaaf lik o hnda dima maak hta finale,positive,latin,maroc
aslan homa li kayghacho kan lfarq sawt db,negative,latin,maroc
confirme galha liya wahed siyed mn rbate,neutral,latin,maroc
o fal lakhr chkon li khayb karmy nado lakhrin kaygolo lihom tat harassiw tat bullyiw fih sadat compte dyalha o hya atadrat ntouma li khay,negative,latin,maroc
akid ihab machrfch lmghrib hit hna f lmghrib kanhdro lobnanya o ihab ghir arobi maka ichrfch tabaqa raqya lmghribya hh,negative,latin,maroc
kan ja galbek kima galbi cheb hasni,neutral,latin,maroc
hada howa twiiter dial lkalba li sabat hanan,negative,latin,maroc
ah chhal zwinine had sbahate fach kiji aami lstudio jayb chfenj lhercha,positive,latin,maroc
yarit fahd thouto oghniyat ibtissam tiskat o abdalam zayed fe anghami,neutral,latin,maroc
dertou bhal dik mounadara alfikrai li tchendlate alawed garou,negative,latin,maroc
warah bayna khnona marajaach ghatbqa f bladha lbnan wahd chwiya hh,negative,latin,maroc
wahd lmera ana dit lbaraka f rassek jawbt b lah ibarek fik,negative,latin,maroc
khoya hadak machi twitter dyal anis li bark lih ghir fans qolohalih ird lbal,negative,latin,maroc
اي مكان,positive,arabe,maroc
bon courage ihab nchalah nta top o hanane hatrjaa nchalah,positive,latin,maroc
bnadem taygol teboun qenfoud,negative,latin,maroc
chi bides bel khlia,neutral,latin,maroc
ana khouya dawya ghir ala mj im bad,neutral,latin,maroc
aar aala wahd bahl momo iken baghrib,negative,latin,maroc
aafakom bla matheto tq hanane fe jad omor plz hssen manhedroch gaa aliha soqa hadak daba ra ktaemlo dakchi li baghin homa,negative,latin,maroc
lbrh kan khso howa awl wahd yankha oykol liha ala bra onase likbghiwha walikb howa mcha okhalha hya ljat slmt alih omajboch,neutral,latin,maroc
tbarkalah ala lalla nozha o sdi lbachir,positive,latin,maroc
hadak khsso yji ydir tbrhich dyalou f lmghreb,negative,latin,maroc
kayna chi haja had sata matatfhemch fiha dima hala dergoumha ala walou,negative,latin,maroc
direction galt ihab bghi souha nta ghadi tghani w tjwj w lmochkil nhar daro bssh qissma w nassib,negative,latin,maroc
akiid kan hada howa hadafna w ha hna haqaqnahe hade shi li tstahli ya malika,positive,latin,maroc
walah a hbiba qatlina bhal ila hiya maaraft wakla lihom lwart raki aarfa chkoun nchalah wahad fihom ya hanan ya nasim yjib laqab,negative,latin,maroc
hh saraha aalaqa awili choha mskina hachmat asmaa omakatstahalch irabhoha hiya laayana fihom,negative,latin,maroc
mala matnsaych tadini maak nhar trouhi kenza hh,positive,latin,maroc
mossalssal yala bda ghir bareh awal halqa o awal mara tmetel kibali,neutral,latin,maroc
safii lyoum maghatchofini tal ola nmchi ndir hamam maghribii f daar hh,positive,latin,maroc
rah ghadi tkon ghir maaqaltch adroha,neutral,latin,maroc
lah naal tasselt boukoum lkelb laein taakoum waara koulchi kan meziane aarfouha nass qwadet alina lqadiya a wlad ltrika taa lqowada,negative,latin,maroc
wchkoun galik hna almgharba kanbriw ihab ana maghribiya wkanbri hanane w bzaf bhali maaloumatek ralta,negative,latin,maroc
wach ghanbqaw ghir tabainek ched lard chouiya,negative,latin,maroc
iwa lahla ikhtikoum alinadima tanawlo alikoum o tanlgawkoum bjnbnalah ikhlina dima id wahda,positive,latin,maroc
hh hadak solo blama nhelmo bih maada yla daret xi oghnia maa iu hh ama fax ghadi dir xi film wla drama ana saafi,negative,latin,maroc
hh ana wla kayban li khedr,neutral,latin,maroc
chiro hbiba twahachnak bzf mstaniyin nchofek fe maghrib faqrab waqt,positive,latin,maroc
wach kayn li isawat rah fato aawtani finkoum,neutral,latin,maroc
iwa wrrinwni hada li kaybdlo ana kanteh ghir f,neutral,latin,maroc
getlik bhet tilifone o ikoun iphone,neutral,latin,maroc
khetilazem nas li dayra lihom follow w admins li fel facebook matalan ysifto liha dakchi lmohim li khassha tchofo,neutral,latin,maroc
ana beyidi kan nehdar bel jamaa kanqol chaab aadi bla madakhlo hanane fe siraatko chakhsiya,negative,latin,maroc
and my friends hamaqna livreur had zma jours allah yssamh lina masskin tassdam fach araf dak tjarjira kamla binatna ala album,positive,latin,maroc
chewiya ngolo vendredi li zwin fih kasakeso,positive,latin,maroc
saknin f maka chofi ghi mostalah dyalk kidayr baada,negative,latin,maroc
obrkine tswoto golt lik htiha maa oum kltoum radi tswoto liha ache jab douniya lhedra ohena ri kchaweche,negative,latin,maroc
bus xkhxkho diin moo dreb liya ala jooj drarii li moraya mohamadia,negative,latin,maroc
ana manaest sbah achiya w khesni nfiq maa hh gheda hh,negative,latin,maroc
allah irdi alik akhti nit hna mgharba zwinin omakanbghiw ndiw dnoub had thank u,positive,latin,maroc
social katkoune kolchi matkhafich bhal aawam lakhrine,neutral,latin,maroc
mérite chérie hdri lhad evenement o nchti tarfi ala nv artistes aichi njoumya dyalek kanmouto alik,positive,latin,maroc
wa khoya waah safi lghat liqaa temchi terbeh bih taklo hessesoni bhala liqaa maa oprah winfreychkon hadi aslan,negative,latin,maroc
tqablii haqit ana khet douniaa blama nkemelhaa o dounia laysahel aliha,positive,latin,maroc
had tswira li hata walah ahssan malyou mara min khadratkom li zin mji bakri yaa,negative,latin,maroc
ya lkrgjoliya kadeni b anaki gaa lqoron li dazt tkon mstamer wkatnak mn aend lmostamir wmaqadch threr wbdon huwiya bdon tarikh beli quwa wchaya aadi aadi wehdin bhalkom yjih aadi doaf w anaho maqadrch ythrer lqoron heta ldaba mn lasker choraf,negative,latin,maroc
masadiri alkhassa tatqol hta ydiro aarss almoharij bhanan f academy bach yatbato ana zawaj al madani howa lhal likhtilaf din,neutral,latin,maroc
w kifma kangolo dima wydad w gjwq,positive,latin,maroc
dima maghrib fi kalbi,positive,latin,maroc
douzi hadak ana kanhmaq alih hal nas ghaykhaliw hanan fhalha ghadi ysadaouh hadik tani tomatil raki aarfa,negative,latin,maroc
khti homa tqlqo bas bsbab li hlat fmha f ihab o galt lasqa ama dzayriyin hna aarfin aziz alihom ihab,negative,latin,maroc
live devant lécole moulat lfiat jat weqfat bla hechma bla hia seddat triq whabtat tjib bentha,negative,latin,maroc
ana mojoda lwaqt li bghiti,positive,latin,maroc
had track maghadi ytlah hta nlqawk wliti halwa,neutral,latin,maroc
o amrek matji dwi maaya machi ghir daba pr tjr o hya abrat alih makhlat magalt lih o ana fach dhkatni mli,negative,latin,maroc
meli katji urgences o nta menghem gtgtgtgtgtgtgtgtgtgtgtgtgtgtgt,negative,latin,maroc
combinaison mzyana ndir lik tyarra cest amusant,positive,latin,maroc
wa hadi maaroufaa koulchi aendna a bsmiyaa hh,positive,latin,maroc
ya hokam alaqa lakom bi alfan snoopy afdal lakinakom tohibouna almaghrib wanas almaghrib,negative,latin,maroc
hh choaor zwin tghard ghir bhdk f tag,positive,latin,maroc
